times,population,R0,R1,R2,R3,R4,R5
256.0,0.16595176841582887,0.05757833486188329,0.12747043153991153,0.9018996823874871,0.006568640115605057,0.010115105561988504,0.05129434488528831
257.0,0.16146658548567133,0.05757833486188329,0.12747043153991153,0.8761311200335592,0.006568640115605057,0.010115105561988504,0.05129434488528831
258.0,0.15698140255551377,0.05757833486188329,0.12747043153991153,0.8503625576796309,0.006568640115605057,0.010115105561988504,0.05129434488528831
259.0,0.15698140255551377,0.05757833486188329,0.12747043153991153,0.8503625576796309,0.006568640115605057,0.010115105561988504,0.05129434488528831
260.0,0.1474673781582099,0.028789167430941644,0.0,0.8229315074319009,0.006568640115605057,0.010115105561988504,0.05129434488528831
261.0,0.1474673781582099,0.028789167430941644,0.0,0.8229315074319009,0.006568640115605057,0.010115105561988504,0.05129434488528831
264.0,0.1474673781582099,0.028789167430941644,0.0,0.8229315074319009,0.006568640115605057,0.010115105561988504,0.05129434488528831
265.0,0.13729721414729887,0.028789167430941644,0.0,0.7641506854724796,0.006568640115605057,0.010115105561988504,0.05129434488528831
270.0,0.13729721414729887,0.028789167430941644,0.0,0.7641506854724796,0.006568640115605057,0.010115105561988504,0.05129434488528831
272.0,0.1320165520647104,0.028789167430941644,0.0,0.7335846580535806,0.006568640115605057,0.010115105561988504,0.05129434488528831
278.0,0.12651586239534746,0.028789167430941644,0.0,0.7335846580535806,0.006568640115605057,0.010115105561988504,0.05129434488528831
280.0,0.12651586239534746,0.028789167430941644,0.0,0.7335846580535806,0.006568640115605057,0.010115105561988504,0.05129434488528831
282.0,0.12049129751937852,0.028789167430941644,0.0,0.6986520552891242,0.006568640115605057,0.010115105561988504,0.05129434488528831
284.0,0.12049129751937852,0.028789167430941644,0.0,0.6986520552891242,0.006568640115605057,0.010115105561988504,0.05129434488528831
285.0,0.12049129751937852,0.028789167430941644,0.0,0.6986520552891242,0.006568640115605057,0.010115105561988504,0.05129434488528831
286.0,0.12049129751937852,0.028789167430941644,0.0,0.6986520552891242,0.006568640115605057,0.010115105561988504,0.05129434488528831
287.0,0.11340357413588564,0.028789167430941644,0.0,0.6575548755662345,0.006568640115605057,0.010115105561988504,0.05129434488528831
289.0,0.11340357413588564,0.028789167430941644,0.0,0.6575548755662345,0.006568640115605057,0.010115105561988504,0.05129434488528831
294.0,0.11340357413588564,0.028789167430941644,0.0,0.6575548755662345,0.006568640115605057,0.010115105561988504,0.05129434488528831
299.0,0.11340357413588564,0.028789167430941644,0.0,0.6575548755662345,0.006568640115605057,0.010115105561988504,0.05129434488528831
301.0,0.11340357413588564,0.028789167430941644,0.0,0.6575548755662345,0.006568640115605057,0.010115105561988504,0.05129434488528831
312.0,0.11340357413588564,0.028789167430941644,0.0,0.6575548755662345,0.006568640115605057,0.010115105561988504,0.05129434488528831
314.0,0.10206321672229708,0.028789167430941644,0.0,0.591799388009611,0.006568640115605057,0.010115105561988504,0.05129434488528831
315.0,0.08748275719054034,0.028789167430941644,0.0,0.5072566182939523,0.006568640115605057,0.010115105561988504,0.05129434488528831
321.0,0.07290229765878359,0.028789167430941644,0.0,0.4227138485782936,0.006568640115605057,0.010115105561988504,0.05129434488528831
328.0,0.07290229765878359,0.028789167430941644,0.0,0.4227138485782936,0.006568640115605057,0.010115105561988504,0.05129434488528831
341.0,0.07290229765878359,0.028789167430941644,0.0,0.4227138485782936,0.006568640115605057,0.010115105561988504,0.05129434488528831
356.0,0.04860153177252238,0.028789167430941644,0.0,0.28180923238552896,0.006568640115605057,0.010115105561988504,0.05129434488528831
376.0,0.04860153177252238,0.028789167430941644,0.0,0.28180923238552896,0.006568640115605057,0.010115105561988504,0.05129434488528831
424.0,0.0,0.028789167430941644,0.0,0.0,0.006568640115605057,0.010115105561988504,0.05129434488528831
