times,population,R0,R1,R2
1977.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
1979.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
1993.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
1994.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2006.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2009.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2025.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2032.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2048.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2057.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2061.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2064.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2065.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2066.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2083.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2084.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2086.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2100.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2108.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2113.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2114.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2118.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2122.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2123.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2125.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2126.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2131.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2132.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2139.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2145.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2146.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2151.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2152.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2156.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
2160.0,0.4380849447187152,0.0,0.2343132517460044,0.5330200160158923
2166.0,0.4380849447187152,0.0,0.2343132517460044,0.5330200160158923
2168.0,0.4380849447187152,0.0,0.2343132517460044,0.5330200160158923
2172.0,0.4380849447187152,0.0,0.2343132517460044,0.5330200160158923
2173.0,0.4380849447187152,0.0,0.2343132517460044,0.5330200160158923
2175.0,0.4380849447187152,0.0,0.2343132517460044,0.5330200160158923
2178.0,0.4380849447187152,0.0,0.2343132517460044,0.5330200160158923
2190.0,0.4380849447187152,0.0,0.2343132517460044,0.5330200160158923
2192.0,0.4380849447187152,0.0,0.2343132517460044,0.5330200160158923
2350.0,0.2920566298124767,0.0,0.11715662587300218,0.5330200160158923
2353.0,0.14602831490623835,0.0,0.0,0.5330200160158923
2358.0,0.0,0.0,0.0,0.0
