times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13
491.0,0.8543835670938724,0.41958041958041953,0.6120826709062003,0.30303030303030304,0.5818965517241378,0.5876543209876542,0.7596969316781697,0.9074802852869759,0.5942857142857144,0.6558167570825797,0.7487447127680495,0.7142857142857146,0.9863013698630139,0.7091247182569488,0.8379367166505908
495.0,0.852844137243253,0.41958041958041953,0.6120826709062003,0.30303030303030304,0.5818965517241378,0.5876543209876542,0.7596969316781697,0.9052506039963448,0.5942857142857144,0.6558167570825797,0.7487447127680495,0.7142857142857146,0.9863013698630139,0.7091247182569488,0.836027976977127
498.0,0.8513047073926334,0.41958041958041953,0.6120826709062003,0.30303030303030304,0.5818965517241378,0.5876543209876542,0.7596969316781697,0.9030209227057132,0.5942857142857144,0.6558167570825797,0.7487447127680495,0.7142857142857146,0.9863013698630139,0.7091247182569488,0.834119237303663
500.0,0.8497652775420135,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7596969316781697,0.9030209227057132,0.5571428571428574,0.6558167570825797,0.7487447127680495,0.7142857142857146,0.9863013698630139,0.7091247182569488,0.8322104976301993
502.0,0.8482258476913944,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7596969316781697,0.9007912414150825,0.5571428571428574,0.6558167570825797,0.7487447127680495,0.7142857142857146,0.9863013698630139,0.7091247182569488,0.8303017579567357
503.0,0.8466864178407743,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7596969316781697,0.8985615601244503,0.5571428571428574,0.6558167570825797,0.7487447127680495,0.7142857142857146,0.9863013698630139,0.7091247182569488,0.828393018283272
504.0,0.8451469879901549,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7534184446395068,0.8985615601244503,0.5571428571428574,0.6558167570825797,0.741181634861302,0.7142857142857146,0.9863013698630139,0.7006827573253188,0.8264842786098079
515.0,0.8436075581395357,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7534184446395068,0.8985615601244503,0.5571428571428574,0.6558167570825797,0.741181634861302,0.7142857142857146,0.9863013698630139,0.7006827573253188,0.8245755389363446
518.0,0.8420681282889158,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7534184446395068,0.8963318788338194,0.5571428571428574,0.6558167570825797,0.741181634861302,0.7142857142857146,0.9863013698630139,0.7006827573253188,0.8226667992628802
525.0,0.8405286984382963,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7471399576008445,0.8963318788338194,0.5571428571428574,0.6429576049829212,0.7336185569545537,0.7142857142857146,0.9863013698630139,0.6922407963936884,0.8207580595894166
526.0,0.8405286984382963,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7471399576008445,0.8963318788338194,0.5571428571428574,0.6429576049829212,0.7336185569545537,0.7142857142857146,0.9863013698630139,0.6922407963936884,0.8207580595894166
529.0,0.8389864439457487,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7471399576008445,0.8940966372407172,0.5571428571428574,0.6429576049829212,0.7336185569545537,0.7142857142857146,0.9863013698630139,0.6922407963936884,0.8188448706393245
530.0,0.8374413492055176,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7471399576008445,0.8918557935383593,0.5571428571428574,0.6429576049829212,0.7336185569545537,0.7142857142857146,0.9863013698630139,0.6922407963936884,0.816931681689233
533.0,0.8358962544652855,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7471399576008445,0.889614949836002,0.5571428571428574,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.8150184927391413
535.0,0.8343511597250545,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7471399576008445,0.887374106133644,0.5571428571428574,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.8131053037890493
536.0,0.832806064984823,0.41958041958041953,0.5842607313195547,0.30303030303030304,0.5495689655172414,0.5530864197530863,0.7471399576008445,0.8851332624312864,0.5571428571428574,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.8111921148389571
537.0,0.8312609702445911,0.41958041958041953,0.5564387917329092,0.30303030303030304,0.5172413793103448,0.5185185185185184,0.7471399576008445,0.8851332624312864,0.5200000000000001,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.809278925888865
540.0,0.8297158755043597,0.41958041958041953,0.5564387917329092,0.30303030303030304,0.5172413793103448,0.5185185185185184,0.7471399576008445,0.8828924187289287,0.5200000000000001,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.8073657369387737
541.0,0.8297158755043597,0.41958041958041953,0.5564387917329092,0.30303030303030304,0.5172413793103448,0.5185185185185184,0.7471399576008445,0.8828924187289287,0.5200000000000001,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.8073657369387737
542.0,0.8281678981246872,0.41958041958041953,0.5564387917329092,0.30303030303030304,0.5172413793103448,0.5185185185185184,0.7471399576008445,0.8806515750265709,0.5200000000000001,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.8054480035968764
544.0,0.8250719433653425,0.41958041958041953,0.5271525395364403,0.30303030303030304,0.482758620689655,0.48148148148148145,0.7471399576008445,0.8784107313242129,0.4800000000000001,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.8016125369130819
545.0,0.8235239659856706,0.41958041958041953,0.5271525395364403,0.30303030303030304,0.482758620689655,0.48148148148148145,0.7471399576008445,0.8761698876218555,0.4800000000000001,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.7996948035711846
546.0,0.8235239659856706,0.41958041958041953,0.5271525395364403,0.30303030303030304,0.482758620689655,0.48148148148148145,0.7471399576008445,0.8761698876218555,0.4800000000000001,0.6429576049829212,0.7336185569545537,0.6428571428571431,0.9863013698630139,0.6922407963936884,0.7996948035711846
547.0,0.8219730733943604,0.41958041958041953,0.5271525395364403,0.30303030303030304,0.482758620689655,0.48148148148148145,0.740808263044905,0.8761698876218555,0.4800000000000001,0.6298360212077598,0.7259766969862772,0.6428571428571431,0.9863013698630139,0.6836946137221609,0.7977724602933689
548.0,0.8173203956204302,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.740808263044905,0.8716882002171398,0.4400000000000001,0.6298360212077598,0.7259766969862772,0.6428571428571431,0.9863013698630139,0.6836946137221609,0.7939277737377388
550.0,0.8142186104378097,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.740808263044905,0.8672065128124249,0.4400000000000001,0.6298360212077598,0.7259766969862772,0.6428571428571431,0.9863013698630139,0.6836946137221609,0.7920054304599234
552.0,0.8111168252551899,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.740808263044905,0.8627248254077098,0.4400000000000001,0.6298360212077598,0.7259766969862772,0.6428571428571431,0.9863013698630139,0.6836946137221609,0.7881607439042928
553.0,0.8111168252551899,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.740808263044905,0.8627248254077098,0.4400000000000001,0.6298360212077598,0.7259766969862772,0.6428571428571431,0.9863013698630139,0.6836946137221609,0.7881607439042928
554.0,0.8080090979553612,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.7344765684889655,0.8604781461748768,0.4400000000000001,0.6298360212077598,0.7183348370180006,0.6428571428571431,0.9863013698630139,0.6751484310506342,0.7843160573486616
557.0,0.806455234305447,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.7344765684889655,0.8582314669420447,0.4400000000000001,0.6298360212077598,0.7183348370180006,0.6428571428571431,0.9863013698630139,0.6751484310506342,0.7823937140708461
559.0,0.8049013706555328,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.7344765684889655,0.8559847877092122,0.4400000000000001,0.6298360212077598,0.7183348370180006,0.6428571428571431,0.9724098012733943,0.6751484310506342,0.7804713707930311
563.0,0.8033475070056189,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.7344765684889655,0.8537381084763794,0.4400000000000001,0.6298360212077598,0.7183348370180006,0.6428571428571431,0.9724098012733943,0.6751484310506342,0.7785490275152155
564.0,0.8017936433557047,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.7344765684889655,0.8514914292435468,0.4400000000000001,0.6298360212077598,0.7183348370180006,0.6428571428571431,0.9724098012733943,0.6751484310506342,0.7766266842374008
566.0,0.8017936433557047,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.7344765684889655,0.8514914292435468,0.4400000000000001,0.6298360212077598,0.7183348370180006,0.6428571428571431,0.9724098012733943,0.6751484310506342,0.7766266842374008
567.0,0.8017936433557047,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.7344765684889655,0.8514914292435468,0.4400000000000001,0.6298360212077598,0.7183348370180006,0.6428571428571431,0.9724098012733943,0.6751484310506342,0.7766266842374008
570.0,0.8017936433557047,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.7344765684889655,0.8514914292435468,0.4400000000000001,0.6298360212077598,0.7183348370180006,0.6428571428571431,0.9724098012733943,0.6751484310506342,0.7766266842374008
571.0,0.8002306927838613,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.7281448739330263,0.8514914292435468,0.4400000000000001,0.6167144374325979,0.7106929770497242,0.6428571428571431,0.9724098012733943,0.6666022483791071,0.7746947770626809
573.0,0.7986677422120179,0.3356643356643356,0.4978662873399715,0.20202020202020202,0.44827586206896547,0.4444444444444444,0.721813179377087,0.8514914292435468,0.4400000000000001,0.6167144374325979,0.7030511170814475,0.6428571428571431,0.9724098012733943,0.6580560657075802,0.7727628698879606
575.0,0.7971047916401741,0.3356643356643356,0.4685800351435025,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.721813179377087,0.8514914292435468,0.40000000000000013,0.6167144374325979,0.7030511170814475,0.6428571428571431,0.9724098012733943,0.6580560657075802,0.7708309627132411
577.0,0.7955418410683307,0.3356643356643356,0.4685800351435025,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7154814848211476,0.8514914292435468,0.40000000000000013,0.6167144374325979,0.6954092571131706,0.6428571428571431,0.9724098012733943,0.6495098830360531,0.768899055538521
578.0,0.7939788904964875,0.3356643356643356,0.4685800351435025,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7154814848211476,0.8492268243785371,0.40000000000000013,0.6167144374325979,0.6954092571131706,0.6428571428571431,0.9724098012733943,0.6495098830360531,0.7669671483638014
579.0,0.7924159399246442,0.3356643356643356,0.4685800351435025,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7091497902652079,0.8492268243785371,0.40000000000000013,0.6035928536574364,0.6877673971448942,0.6428571428571431,0.9724098012733943,0.6409637003645259,0.7650352411890813
586.0,0.7908529893528006,0.3356643356643356,0.4685800351435025,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7091497902652079,0.8469622195135281,0.40000000000000013,0.6035928536574364,0.6877673971448942,0.6428571428571431,0.9724098012733943,0.6409637003645259,0.7631033340143615
594.0,0.7877270882091136,0.3356643356643356,0.4685800351435025,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7091497902652079,0.8424330097835087,0.40000000000000013,0.6035928536574364,0.6877673971448942,0.6428571428571431,0.9724098012733943,0.6409637003645259,0.7592395196649215
595.0,0.78616413763727,0.3356643356643356,0.4685800351435025,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7028180957092686,0.8424330097835087,0.40000000000000013,0.5904712698822746,0.6801255371766175,0.6428571428571431,0.9724098012733943,0.6324175176929994,0.7573076124902014
596.0,0.78616413763727,0.3356643356643356,0.4685800351435025,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7028180957092686,0.8424330097835087,0.40000000000000013,0.5904712698822746,0.6801255371766175,0.6428571428571431,0.9724098012733943,0.6324175176929994,0.7573076124902014
598.0,0.7845980736180723,0.3356643356643356,0.4685800351435025,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7028180957092686,0.8401684049184994,0.40000000000000013,0.5904712698822746,0.6801255371766175,0.6428571428571431,0.9724098012733943,0.6324175176929994,0.7553707643764157
600.0,0.7830320095988745,0.2517482517482518,0.43929378294703364,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7028180957092686,0.8401684049184994,0.40000000000000013,0.5904712698822746,0.6801255371766175,0.5714285714285714,0.9724098012733943,0.6324175176929994,0.7553707643764157
612.0,0.7814659455796772,0.2517482517482518,0.43929378294703364,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7028180957092686,0.8379038000534899,0.40000000000000013,0.5904712698822746,0.6801255371766175,0.5714285714285714,0.9724098012733943,0.6324175176929994,0.7534339162626297
615.0,0.7814659455796772,0.2517482517482518,0.43929378294703364,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.7028180957092686,0.8379038000534899,0.40000000000000013,0.5904712698822746,0.6801255371766175,0.5714285714285714,0.9724098012733943,0.6324175176929994,0.7534339162626297
622.0,0.7798967368536138,0.2517482517482518,0.43929378294703364,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.6964288402937294,0.8379038000534899,0.40000000000000013,0.5773496861071129,0.6723968378905193,0.5714285714285714,0.9724098012733943,0.623871335021472,0.7514920762722621
623.0,0.7798967368536138,0.2517482517482518,0.43929378294703364,0.20202020202020202,0.41379310344827586,0.40740740740740744,0.6964288402937294,0.8379038000534899,0.40000000000000013,0.5773496861071129,0.6723968378905193,0.5714285714285714,0.9724098012733943,0.623871335021472,0.7514920762722621
624.0,0.7767456389269324,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.689980425105824,0.8379038000534899,0.36000000000000015,0.5639229492209011,0.6645782700080718,0.5714285714285714,0.9724098012733943,0.6152064553683959,0.7475882213305874
628.0,0.7767456389269324,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.689980425105824,0.8379038000534899,0.36000000000000015,0.5639229492209011,0.6645782700080718,0.5714285714285714,0.9724098012733943,0.6152064553683959,0.7475882213305874
629.0,0.7751668876283004,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6835320099179193,0.8379038000534899,0.36000000000000015,0.5504962123346892,0.6645782700080718,0.5714285714285714,0.9724098012733943,0.6065415757153202,0.7475882213305874
631.0,0.7751668876283004,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6835320099179193,0.8379038000534899,0.36000000000000015,0.5504962123346892,0.6645782700080718,0.5714285714285714,0.9724098012733943,0.6065415757153202,0.7475882213305874
632.0,0.7735816792691423,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6770835947300143,0.8379038000534899,0.36000000000000015,0.5504962123346892,0.6567597021256235,0.5714285714285714,0.9724098012733943,0.5978766960622441,0.7456260475213207
637.0,0.7719964709099839,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6706351795421095,0.8379038000534899,0.36000000000000015,0.5370694754484772,0.6567597021256235,0.5714285714285714,0.9585182326837743,0.5892118164091681,0.7456260475213207
646.0,0.7704080008052311,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6706351795421095,0.8356081732040281,0.36000000000000015,0.5370694754484772,0.6567597021256235,0.5714285714285714,0.9585182326837743,0.5892118164091681,0.743658696472452
648.0,0.7688195307004783,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6706351795421095,0.8356081732040281,0.36000000000000015,0.5370694754484772,0.6567597021256235,0.5714285714285714,0.9585182326837743,0.5892118164091681,0.741691345423583
650.0,0.7672310605957245,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6641867643542048,0.8356081732040281,0.36000000000000015,0.5236427385622652,0.648941134243176,0.5714285714285714,0.9585182326837743,0.5805469367560917,0.739723994374714
651.0,0.7672310605957245,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6641867643542048,0.8356081732040281,0.36000000000000015,0.5236427385622652,0.648941134243176,0.5714285714285714,0.9585182326837743,0.5805469367560917,0.739723994374714
652.0,0.7672310605957245,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6641867643542048,0.8356081732040281,0.36000000000000015,0.5236427385622652,0.648941134243176,0.5714285714285714,0.9585182326837743,0.5805469367560917,0.739723994374714
657.0,0.7672310605957245,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6641867643542048,0.8356081732040281,0.36000000000000015,0.5236427385622652,0.648941134243176,0.5714285714285714,0.9585182326837743,0.5805469367560917,0.739723994374714
662.0,0.7656293256049198,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6641867643542048,0.833293469123131,0.36000000000000015,0.5236427385622652,0.648941134243176,0.5714285714285714,0.9446266640941543,0.5805469367560917,0.737746122732001
663.0,0.7656293256049198,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6641867643542048,0.833293469123131,0.36000000000000015,0.5236427385622652,0.648941134243176,0.5714285714285714,0.9446266640941543,0.5805469367560917,0.737746122732001
670.0,0.7640242326791234,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6641867643542048,0.8309723173985543,0.36000000000000015,0.5236427385622652,0.648941134243176,0.5714285714285714,0.9446266640941543,0.5805469367560917,0.7357629342300334
675.0,0.7624191397533266,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6641867643542048,0.828651165673977,0.36000000000000015,0.5236427385622652,0.648941134243176,0.5714285714285714,0.9446266640941543,0.5805469367560917,0.7337797457280655
679.0,0.7608106605555343,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6576106577764405,0.828651165673977,0.36000000000000015,0.5098626664948371,0.6409295153019018,0.5714285714285714,0.9446266640941543,0.5717507710476661,0.7317911827315128
687.0,0.7592021813577424,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6576106577764405,0.8263300139494003,0.36000000000000015,0.5098626664948371,0.6409295153019018,0.5714285714285714,0.9446266640941543,0.5717507710476661,0.7298026197349599
692.0,0.7592021813577424,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6576106577764405,0.8263300139494003,0.36000000000000015,0.5098626664948371,0.6409295153019018,0.5714285714285714,0.9446266640941543,0.5717507710476661,0.7298026197349599
695.0,0.7592021813577424,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6576106577764405,0.8263300139494003,0.36000000000000015,0.5098626664948371,0.6409295153019018,0.5714285714285714,0.9446266640941543,0.5717507710476661,0.7298026197349599
698.0,0.7575868575676193,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6510345511986757,0.8263300139494003,0.36000000000000015,0.5098626664948371,0.6329178963606282,0.5714285714285714,0.9446266640941543,0.5629546053392405,0.727808623506176
707.0,0.7559715337774969,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6510345511986757,0.823995748373272,0.36000000000000015,0.5098626664948371,0.6329178963606282,0.5714285714285714,0.9305277586599132,0.5629546053392405,0.725814627277392
712.0,0.754356209987374,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6444584446209116,0.823995748373272,0.36000000000000015,0.5098626664948371,0.6249062774193545,0.5714285714285714,0.9305277586599132,0.5629546053392405,0.7238206310486077
714.0,0.7527408861972507,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.637882338043147,0.823995748373272,0.36000000000000015,0.5098626664948371,0.6249062774193545,0.5714285714285714,0.9305277586599132,0.5629546053392405,0.7238206310486077
717.0,0.7527408861972507,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.637882338043147,0.823995748373272,0.36000000000000015,0.5098626664948371,0.6249062774193545,0.5714285714285714,0.9305277586599132,0.5629546053392405,0.7238206310486077
721.0,0.7527408861972507,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.637882338043147,0.823995748373272,0.36000000000000015,0.5098626664948371,0.6249062774193545,0.5714285714285714,0.9305277586599132,0.5629546053392405,0.7238206310486077
722.0,0.7511185998045842,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6313062314653826,0.823995748373272,0.36000000000000015,0.5098626664948371,0.6168946584780809,0.5714285714285714,0.9305277586599132,0.554158439630815,0.7218155877493045
723.0,0.7511185998045842,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6313062314653826,0.823995748373272,0.36000000000000015,0.5098626664948371,0.6168946584780809,0.5714285714285714,0.9305277586599132,0.554158439630815,0.7218155877493045
727.0,0.7494892752930777,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6313062314653826,0.8216347290369592,0.36000000000000015,0.5098626664948371,0.6168946584780809,0.5714285714285714,0.9305277586599132,0.554158439630815,0.719804959371173
729.0,0.7478599507815709,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6313062314653826,0.8192737097006461,0.36000000000000015,0.5098626664948371,0.6168946584780809,0.5714285714285714,0.9305277586599132,0.554158439630815,0.7177943309930409
730.0,0.7462306262700644,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6247301248876181,0.8192737097006461,0.36000000000000015,0.5098626664948371,0.6088830395368069,0.5714285714285714,0.9305277586599132,0.554158439630815,0.7157837026149094
731.0,0.7446013017585577,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6247301248876181,0.8169126903643332,0.36000000000000015,0.5098626664948371,0.6088830395368069,0.5714285714285714,0.9305277586599132,0.554158439630815,0.7137730742367777
732.0,0.742971977247051,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6181540183098537,0.8169126903643332,0.36000000000000015,0.4960825944274091,0.600871420595533,0.5714285714285714,0.9305277586599132,0.5453622739223895,0.7117624458586457
733.0,0.742971977247051,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6181540183098537,0.8169126903643332,0.36000000000000015,0.4960825944274091,0.600871420595533,0.5714285714285714,0.9305277586599132,0.5453622739223895,0.7117624458586457
734.0,0.742971977247051,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6181540183098537,0.8169126903643332,0.36000000000000015,0.4960825944274091,0.600871420595533,0.5714285714285714,0.9305277586599132,0.5453622739223895,0.7117624458586457
737.0,0.742971977247051,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6181540183098537,0.8169126903643332,0.36000000000000015,0.4960825944274091,0.600871420595533,0.5714285714285714,0.9305277586599132,0.5453622739223895,0.7117624458586457
740.0,0.742971977247051,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6181540183098537,0.8169126903643332,0.36000000000000015,0.4960825944274091,0.600871420595533,0.5714285714285714,0.9305277586599132,0.5453622739223895,0.7117624458586457
741.0,0.742971977247051,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6181540183098537,0.8169126903643332,0.36000000000000015,0.4960825944274091,0.600871420595533,0.5714285714285714,0.9305277586599132,0.5453622739223895,0.7117624458586457
742.0,0.741317251239819,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6181540183098537,0.8145170519761682,0.36000000000000015,0.4960825944274091,0.600871420595533,0.5714285714285714,0.9305277586599132,0.5453622739223895,0.7097171514739944
745.0,0.7396625252325876,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6114349528934421,0.8145170519761682,0.36000000000000015,0.4819088060151976,0.5927515365334308,0.5000000000000001,0.9305277586599132,0.5364219087761206,0.7076718570893433
747.0,0.7380077992253558,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6047158874770308,0.8145170519761682,0.36000000000000015,0.4819088060151976,0.5846316524713291,0.5000000000000001,0.9305277586599132,0.5364219087761206,0.705626562704692
748.0,0.7363493547327145,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6047158874770308,0.8121143468080972,0.36000000000000015,0.4819088060151976,0.5846316524713291,0.5000000000000001,0.9305277586599132,0.5364219087761206,0.7035812683200403
751.0,0.7363493547327145,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6047158874770308,0.8121143468080972,0.36000000000000015,0.4819088060151976,0.5846316524713291,0.5000000000000001,0.9305277586599132,0.5364219087761206,0.7035812683200403
753.0,0.7363493547327145,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.6047158874770308,0.8121143468080972,0.36000000000000015,0.4819088060151976,0.5846316524713291,0.5000000000000001,0.9305277586599132,0.5364219087761206,0.7035812683200403
754.0,0.7346834059663511,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.5979968220606192,0.8121143468080972,0.36000000000000015,0.4677350176029858,0.5765117684092274,0.5000000000000001,0.9305277586599132,0.5274815436298522,0.7015240131495143
755.0,0.7330174571999872,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.5979968220606192,0.8097045119511,0.36000000000000015,0.4677350176029858,0.5765117684092274,0.5000000000000001,0.9305277586599132,0.5274815436298522,0.7015240131495143
758.0,0.7330174571999872,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.5979968220606192,0.8097045119511,0.36000000000000015,0.4677350176029858,0.5765117684092274,0.5000000000000001,0.9305277586599132,0.5274815436298522,0.7015240131495143
761.0,0.7330174571999872,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.5979968220606192,0.8097045119511,0.36000000000000015,0.4677350176029858,0.5765117684092274,0.5000000000000001,0.9305277586599132,0.5274815436298522,0.7015240131495143
762.0,0.7313400717144038,0.16783216783216784,0.4100075307505646,0.101010101010101,0.3793103448275862,0.3703703703703704,0.5979968220606192,0.8072802469452581,0.36000000000000015,0.4677350176029858,0.5765117684092274,0.5000000000000001,0.9305277586599132,0.5274815436298522,0.7015240131495143
