times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
6524.0,0.3295454545454546,0.0,0.0,0.16363636363636364,0.15384615384615385,0.0,0.5714285714285714,0.0,0.0909090909090909,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.0909090909090909
6642.0,0.3238636363636365,0.0,0.0,0.16363636363636364,0.15384615384615385,0.0,0.5476190476190476,0.0,0.0909090909090909,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.0909090909090909
6727.0,0.31818181818181845,0.0,0.0,0.16363636363636364,0.15384615384615385,0.0,0.5476190476190476,0.0,0.0909090909090909,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.0909090909090909
6760.0,0.3125000000000002,0.0,0.0,0.16363636363636364,0.15384615384615385,0.0,0.5476190476190476,0.0,0.0909090909090909,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.0909090909090909
6763.0,0.306818181818182,0.0,0.0,0.1454545454545454,0.15384615384615385,0.0,0.5476190476190476,0.0,0.0909090909090909,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.0909090909090909
6778.0,0.3011363636363638,0.0,0.0,0.1454545454545454,0.15384615384615385,0.0,0.5476190476190476,0.0,0.0909090909090909,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.0909090909090909
6931.0,0.29545454545454564,0.0,0.0,0.12727272727272726,0.15384615384615385,0.0,0.5476190476190476,0.0,0.0909090909090909,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0909090909090909
7085.0,0.2897727272727274,0.0,0.0,0.12727272727272726,0.07692307692307693,0.0,0.5238095238095238,0.0,0.0909090909090909,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
7106.0,0.28409090909090917,0.0,0.0,0.12727272727272726,0.07692307692307693,0.0,0.5238095238095238,0.0,0.0909090909090909,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
7235.0,0.278409090909091,0.0,0.0,0.12727272727272726,0.07692307692307693,0.0,0.49999999999999994,0.0,0.0909090909090909,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
7246.0,0.2727272727272729,0.0,0.0,0.10909090909090911,0.07692307692307693,0.0,0.49999999999999994,0.0,0.0909090909090909,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
7428.0,0.26704545454545464,0.0,0.0,0.10909090909090911,0.07692307692307693,0.0,0.49999999999999994,0.0,0.0909090909090909,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
7576.0,0.26136363636363646,0.0,0.0,0.0909090909090909,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
7817.0,0.25568181818181823,0.0,0.0,0.0909090909090909,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
7921.0,0.25000000000000006,0.0,0.0,0.0909090909090909,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
7928.0,0.2443181818181819,0.0,0.0,0.07272727272727272,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
8002.0,0.23863636363636376,0.0,0.0,0.07272727272727272,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
8055.0,0.23295454545454558,0.0,0.0,0.07272727272727272,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
8327.0,0.22727272727272735,0.0,0.0,0.05454545454545455,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
8421.0,0.22159090909090914,0.0,0.0,0.05454545454545455,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
8552.0,0.21590909090909097,0.0,0.0,0.036363636363636355,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
8856.0,0.2102272727272728,0.0,0.0,0.036363636363636355,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
8918.0,0.2045454545454546,0.0,0.0,0.018181818181818177,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
8973.0,0.1988636363636364,0.0,0.0,0.018181818181818177,0.0,0.0,0.47619047619047605,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
8978.0,0.1931818181818183,0.0,0.0,0.018181818181818177,0.0,0.0,0.4523809523809522,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9019.0,0.18750000000000008,0.0,0.0,0.018181818181818177,0.0,0.0,0.4523809523809522,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9081.0,0.18181818181818188,0.0,0.0,0.018181818181818177,0.0,0.0,0.42857142857142844,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9085.0,0.1761363636363637,0.0,0.0,0.018181818181818177,0.0,0.0,0.40476190476190477,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9101.0,0.17045454545454555,0.0,0.0,0.018181818181818177,0.0,0.0,0.3809523809523809,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9267.0,0.16477272727272735,0.0,0.0,0.018181818181818177,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9304.0,0.15909090909090914,0.0,0.0,0.018181818181818177,0.0,0.0,0.3333333333333332,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9603.0,0.15340909090909097,0.0,0.0,0.018181818181818177,0.0,0.0,0.3095238095238095,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9607.0,0.1477272727272728,0.0,0.0,0.0,0.0,0.0,0.3095238095238095,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9618.0,0.14204545454545459,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9953.0,0.13636363636363644,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
9978.0,0.13068181818181823,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
10164.0,0.12500000000000008,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
10410.0,0.11931818181818186,0.0,0.0,0.0,0.0,0.0,0.2380952380952381,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
10504.0,0.11363636363636367,0.0,0.0,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
10852.0,0.10795454545454548,0.0,0.0,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
11340.0,0.10227272727272729,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
11395.0,0.10227272727272729,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
11425.0,0.09625668449197862,0.0,0.0,0.0,0.0,0.0,0.16326530612244894,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
11506.0,0.09024064171122996,0.0,0.0,0.0,0.0,0.0,0.13605442176870744,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
11719.0,0.09024064171122996,0.0,0.0,0.0,0.0,0.0,0.13605442176870744,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
11801.0,0.09024064171122996,0.0,0.0,0.0,0.0,0.0,0.13605442176870744,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
11861.0,0.0832990538872892,0.0,0.0,0.0,0.0,0.0,0.13605442176870744,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
11936.0,0.07635746606334844,0.0,0.0,0.0,0.0,0.0,0.13605442176870744,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
12140.0,0.06941587823940767,0.0,0.0,0.0,0.0,0.0,0.1020408163265306,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
12313.0,0.06941587823940767,0.0,0.0,0.0,0.0,0.0,0.1020408163265306,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
12319.0,0.06941587823940767,0.0,0.0,0.0,0.0,0.0,0.1020408163265306,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
12349.0,0.06941587823940767,0.0,0.0,0.0,0.0,0.0,0.1020408163265306,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
12689.0,0.06941587823940767,0.0,0.0,0.0,0.0,0.0,0.1020408163265306,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
12726.0,0.06941587823940767,0.0,0.0,0.0,0.0,0.0,0.1020408163265306,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
12931.0,0.05206190867955576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
13019.0,0.05206190867955576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
14111.0,0.02603095433977788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
14325.0,0.02603095433977788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.07692307692307689,0.06666666666666667,0.0
